Prefecture,Name,Address,Description,Location,Target,URL
東京都,台東第7団,東京都台東区浅草2-3-1,"主な活動場所: 浅草寺
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/taito7/",浅草寺,男,https://find-local.scout.or.jp/tokyo/taito7/
東京都,文京第1団,東京都文京区白山５－１８－７,"主な活動場所: 大原地域活動センター、千石一丁目児童遊園、賀篭町会館、六義公園、本駒込地域活動センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/bunkyo1/",大原地域活動センター、千石一丁目児童遊園、賀篭町会館、六義公園、本駒込地域活動センター,男女,https://find-local.scout.or.jp/tokyo/bunkyo1/
東京都,文京第2団,東京都文京区白山5-28-20,"主な活動場所: 東洋大学、全国各地
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/bunkyo2/",東洋大学、全国各地,男女,https://find-local.scout.or.jp/tokyo/bunkyo2/
東京都,文京第3団,東京都文京区向丘１－１－１７　渡辺泰男様方,"主な活動場所: 根津神社、向丘地域活動ｾﾝﾀｰ
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/bunkyo3/",根津神社、向丘地域活動ｾﾝﾀｰ,男女,https://find-local.scout.or.jp/tokyo/bunkyo3/
東京都,文京第5団,東京都文京区春日1-10-9,"主な活動場所: 文京区　教育の森、音羽高架下、礫川公園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/bunkyo5/",文京区　教育の森、音羽高架下、礫川公園,男,https://find-local.scout.or.jp/tokyo/bunkyo5/
東京都,文京第6団,東京都文京区本郷,"主な活動場所: 湯島・本郷 地域の公園・神社(湯島御霊社、湯島天満宮 等)
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/bunkyo6/",湯島・本郷 地域の公園・神社(湯島御霊社、湯島天満宮 等),男女,https://find-local.scout.or.jp/tokyo/bunkyo6/
東京都,荒川第2団,東京都荒川区荒川3-11-1　カトリック三河島教会内,"主な活動場所: 荒川区近隣
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/arakawa2/",荒川区近隣,男,https://find-local.scout.or.jp/tokyo/arakawa2/
東京都,荒川第6団,東京都荒川区南千住,"主な活動場所: 胡録神社、汐入公園、汐入防災センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/arakawa6/",胡録神社、汐入公園、汐入防災センター,男女,https://find-local.scout.or.jp/tokyo/arakawa6/
東京都,足立第4団,東京都足立区千住曙町32-2,"主な活動場所: 千寿第八小学校
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/adachi4/",千寿第八小学校,男女,https://find-local.scout.or.jp/tokyo/adachi4/
東京都,足立第5団,東京都足立区東和4-3-20,"主な活動場所: カトリック亀有教会
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/adachi5/",カトリック亀有教会,男女,https://find-local.scout.or.jp/tokyo/adachi5/
東京都,足立第14団,東京都入団相談所：123-0841東京都足立区西新井西新井4丁目23-6,"主な活動場所: 足立区　六月八幡神社・舎人公園キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/adachi14/",足立区　六月八幡神社・舎人公園キャンプ場,男女,https://find-local.scout.or.jp/tokyo/adachi14/
東京都,江戸川第1団,東京都江戸川区南小岩,"主な活動場所: 篠崎公園を中心に小岩～瑞江
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/edogawa1/",篠崎公園を中心に小岩～瑞江,男女,https://find-local.scout.or.jp/tokyo/edogawa1/
東京都,江戸川第2団,東京都団本部：東京都江戸川区西小岩1-23-13,"主な活動場所: 上小岩天祖神社(六東神社)・江戸川河川敷・江戸川区各施設および公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/edogawa2/",上小岩天祖神社(六東神社)・江戸川河川敷・江戸川区各施設および公園,男女,https://find-local.scout.or.jp/tokyo/edogawa2/
東京都,江戸川第3団,東京都江戸川区中葛西,"主な活動場所: 葛西区民館、滝野公園、北葛西コミュニティ会館、清新町コミュニティ会館、富士公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/edogawa3/",葛西区民館、滝野公園、北葛西コミュニティ会館、清新町コミュニティ会館、富士公園,男女,https://find-local.scout.or.jp/tokyo/edogawa3/
東京都,江戸川第5団,東京都江戸川区西一之江,"主な活動場所: コミュニティープラザ一之江　松江コミュニティー会館　船堀コミュニティー会館　小松川さくらホール　グリーンパレス　船堀日枝神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/edogawa5/",コミュニティープラザ一之江　松江コミュニティー会館　船堀コミュニティー会館　小松川さくらホール　グリーンパレス　船堀日枝神社,男女,https://find-local.scout.or.jp/tokyo/edogawa5/
東京都,江戸川第7団,東京都江戸川区西葛西8-15,"主な活動場所: 江戸川区西葛西～葛西臨海公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/edogawa7/",江戸川区西葛西～葛西臨海公園,男女,https://find-local.scout.or.jp/tokyo/edogawa7/
東京都,葛飾第2団,東京都スカウトハウス：東京都葛飾区四つ木1-14-3，団事務局：東京都葛飾区立石4-29-10,"主な活動場所: 葛飾区　渋江公園、東立石緑地公園、青戸平和公園、四つ木地区センター、渋江集会場、立石地区センター、東四つ木地区センター、ウイメンズパル、水元公園少年キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/katsushika2/",葛飾区　渋江公園、東立石緑地公園、青戸平和公園、四つ木地区センター、渋江集会場、立石地区センター、東四つ木地区センター、ウイメンズパル、水元公園少年キャンプ場,男女,https://find-local.scout.or.jp/tokyo/katsushika2/
東京都,葛飾第3団,東京都葛飾区青戸,"主な活動場所: 青戸平和公園、水元公園、にいじゅくみらい公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/katsushika3/",青戸平和公園、水元公園、にいじゅくみらい公園,男女,https://find-local.scout.or.jp/tokyo/katsushika3/
東京都,葛飾第5団,東京都葛飾区青戸３丁目、青戸第一公団,"主な活動場所: 青戸第一公団集会所、亀有学び交流館、水元公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/katsushika5/",青戸第一公団集会所、亀有学び交流館、水元公園,男女,https://find-local.scout.or.jp/tokyo/katsushika5/
東京都,葛飾第9団,東京都葛飾区奥戸4-22-19,"主な活動場所: 新小岩北地区センター、にこわ新小岩、新小岩公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/katsushika9/",新小岩北地区センター、にこわ新小岩、新小岩公園,男女,https://find-local.scout.or.jp/tokyo/katsushika9/
東京都,江東第2団,東京都江東区平野４丁目,"主な活動場所: 平野四丁目公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/koto2/",平野四丁目公園,男女,https://find-local.scout.or.jp/tokyo/koto2/
東京都,江東第3団,東京都江東区大島4-14-7（浄楽寺内）,"主な活動場所: 団本部（浄楽寺）、江東区立南央小学校、大島4丁目公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/koto3/",団本部（浄楽寺）、江東区立南央小学校、大島4丁目公園,男女,https://find-local.scout.or.jp/tokyo/koto3/
東京都,江東第6団,東京都江東区,"主な活動場所: 豊洲公園、豊洲文化センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/koto6/",豊洲公園、豊洲文化センター,男女,https://find-local.scout.or.jp/tokyo/koto6/
東京都,墨田第3団,東京都墨田区太平2丁目,"主な活動場所: 錦糸公園周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/sumida3/",錦糸公園周辺,男女,https://find-local.scout.or.jp/tokyo/sumida3/
東京都,墨田第4団,東京都墨田区八広3-6-3　（株）山平屋,"主な活動場所: 墨田区八広、京島、押上、東墨田、立花、文花
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/sumida4/",墨田区八広、京島、押上、東墨田、立花、文花,男女,https://find-local.scout.or.jp/tokyo/sumida4/
東京都,墨田第8団,東京都墨田区押上,"主な活動場所: 隅田公園、大横川親水公園、白髭神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/sumida8/",隅田公園、大横川親水公園、白髭神社,男女,https://find-local.scout.or.jp/tokyo/sumida8/
東京都,墨田第9団,東京都墨田区東向島3-5-2,"主な活動場所: 白鬚神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/sumida9/",白鬚神社,男女,https://find-local.scout.or.jp/tokyo/sumida9/
東京都,目黒第1団,東京都目黒区中目黒5-24-53,"主な活動場所: 祐天寺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro1/",祐天寺,男女,https://find-local.scout.or.jp/tokyo/meguro1/
東京都,目黒第3団,東京都目黒区碑文谷3丁目7,"主な活動場所: 碑文谷八幡、スズメのお宿緑地公園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/meguro3/",碑文谷八幡、スズメのお宿緑地公園,男,https://find-local.scout.or.jp/tokyo/meguro3/
東京都,目黒第6団,東京都目黒区八雲,"主な活動場所: 自由が丘、緑が丘、多摩川、都立大学
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro6/",自由が丘、緑が丘、多摩川、都立大学,男女,https://find-local.scout.or.jp/tokyo/meguro6/
東京都,目黒第7団,東京都目黒区三田,"主な活動場所: 目黒区三田防災街づくり会館、目黒駅、恵比寿駅周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro7/",目黒区三田防災街づくり会館、目黒駅、恵比寿駅周辺,男女,https://find-local.scout.or.jp/tokyo/meguro7/
東京都,目黒第8団,東京都目黒区中根,"主な活動場所: 多摩川台公園、せせらぎ公園、八雲住区、氷川神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro8/",多摩川台公園、せせらぎ公園、八雲住区、氷川神社,男女,https://find-local.scout.or.jp/tokyo/meguro8/
東京都,目黒第9団,東京都目黒区八雲,"主な活動場所: 八雲氷川神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro9/",八雲氷川神社,男女,https://find-local.scout.or.jp/tokyo/meguro9/
東京都,目黒第15団,東京都〒152-0031　東京都目黒区中根2-21-17　日蓮宗立源寺内,"主な活動場所: 立源寺　中根公園　長野県戸隠高原
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/meguro15/",立源寺　中根公園　長野県戸隠高原,男女,https://find-local.scout.or.jp/tokyo/meguro15/
東京都,渋谷第2団,東京都渋谷区鶯谷町10-15 乗泉寺内,"主な活動場所: 乗泉寺の広い境内＆スカウトルーム
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya2/",乗泉寺の広い境内＆スカウトルーム,男,https://find-local.scout.or.jp/tokyo/shibuya2/
東京都,渋谷第5団,東京都渋谷区南平台18-13,"主な活動場所: カトリック渋谷教会
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya5/",カトリック渋谷教会,男,https://find-local.scout.or.jp/tokyo/shibuya5/
東京都,渋谷第6団,東京都渋谷区渋谷3-5-12　金王八幡神社内,"主な活動場所: 金王八幡神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya6/",金王八幡神社,男女,https://find-local.scout.or.jp/tokyo/shibuya6/
東京都,渋谷第9団,東京都渋谷区代々木5-1-1,"主な活動場所: 代々木八幡宮境内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya9/",代々木八幡宮境内,男女,https://find-local.scout.or.jp/tokyo/shibuya9/
東京都,渋谷第10団,東京都渋谷区千駄ヶ谷4,"主な活動場所: 千駄ヶ谷社会教育館
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya10/",千駄ヶ谷社会教育館,男,https://find-local.scout.or.jp/tokyo/shibuya10/
東京都,渋谷第14団,東京都渋谷区本町,"主な活動場所: 初台青年館、本町区民館、さくら公園、本町公園、清岸寺
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/shibuya14/",初台青年館、本町区民館、さくら公園、本町公園、清岸寺,男,https://find-local.scout.or.jp/tokyo/shibuya14/
東京都,品川第1団,東京都品川区西品川,"主な活動場所: 品川区立三木小学校
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/shinagawa1/",品川区立三木小学校,男女,https://find-local.scout.or.jp/tokyo/shinagawa1/
東京都,品川第6団,東京都品川区,"主な活動場所: 大井町駅、西大井駅周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/shinagawa6/",大井町駅、西大井駅周辺,男女,https://find-local.scout.or.jp/tokyo/shinagawa6/
東京都,品川第8団,東京都品川区小山台,"主な活動場所: 五反田文化センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/shinagawa8/",五反田文化センター,男女,https://find-local.scout.or.jp/tokyo/shinagawa8/
東京都,大田第1団,東京都大田区大森東4-32-12,"主な活動場所: 和敬幼稚園　平和島公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota1/",和敬幼稚園　平和島公園,男女,https://find-local.scout.or.jp/tokyo/ota1/
東京都,大田第3団,東京都大田区山王,"主な活動場所: 天祖神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota3/",天祖神社,男女,https://find-local.scout.or.jp/tokyo/ota3/
東京都,大田第4団,東京都大田区萩中1-11-24 善永寺内,"主な活動場所: 善永寺、光輪幼稚園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/ota4/",善永寺、光輪幼稚園,男,https://find-local.scout.or.jp/tokyo/ota4/
東京都,大田第6団,東京都大田区田園調布3-43-1　カトリック田園調布教会内,"主な活動場所: 多摩川台公園、せせらぎ公園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/ota6/",多摩川台公園、せせらぎ公園,男,https://find-local.scout.or.jp/tokyo/ota6/
東京都,大田第7団,東京都大田区池上1-26-6,"主な活動場所: 洗足池・弁天島等
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota7/",洗足池・弁天島等,男女,https://find-local.scout.or.jp/tokyo/ota7/
東京都,大田第11団,東京都大田区新蒲田3-4-12　大楽寺内,"主な活動場所: 新蒲田、多摩川
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota11/",新蒲田、多摩川,男女,https://find-local.scout.or.jp/tokyo/ota11/
東京都,大田第14団,東京都大田区大森北2-5-11,"主な活動場所: カトリック大森教会、大森、平和島
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota14/",カトリック大森教会、大森、平和島,男女,https://find-local.scout.or.jp/tokyo/ota14/
東京都,大田第15団,東京都大田区南馬込,"主な活動場所: 日本聖公会東京教区大森聖アグネス教会、古径公園、馬込文化センター、桜並木公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota15/",日本聖公会東京教区大森聖アグネス教会、古径公園、馬込文化センター、桜並木公園,男女,https://find-local.scout.or.jp/tokyo/ota15/
東京都,大田第17団,東京都大田区池上1ｰ1ｰ1,"主な活動場所: 池上本門寺(境内・朗子会館・さくら広場）、本門寺公園、池上開館、池上を中心とした大田区内の各所(池上、久が原、中央など）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota17/",池上本門寺(境内・朗子会館・さくら広場）、本門寺公園、池上開館、池上を中心とした大田区内の各所(池上、久が原、中央など）,男女,https://find-local.scout.or.jp/tokyo/ota17/
東京都,大田第18団,東京都大田区田園調布2-29-19　立正佼成会大田教会,"主な活動場所: 立正佼成会大田教会田園調布道場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ota18/",立正佼成会大田教会田園調布道場,男女,https://find-local.scout.or.jp/tokyo/ota18/
東京都,世田谷第1団,東京都世田谷区成城6-1-20成城学園内,"主な活動場所: 成城学園内（学園在籍児童・生徒のみ）
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya1/",成城学園内（学園在籍児童・生徒のみ）,男,https://find-local.scout.or.jp/tokyo/setagaya1/
東京都,世田谷第2団,東京都世田谷区松原,"主な活動場所: 羽根木公園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya2/",羽根木公園,男,https://find-local.scout.or.jp/tokyo/setagaya2/
東京都,世田谷第3団,東京都世田谷区砧,"主な活動場所: 砧公園及びその周辺地域
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya3/",砧公園及びその周辺地域,男女,https://find-local.scout.or.jp/tokyo/setagaya3/
東京都,世田谷第4団,東京都世田谷区弦巻,"主な活動場所: 世田谷区駒沢公園、弦巻地域
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya4/",世田谷区駒沢公園、弦巻地域,男女,https://find-local.scout.or.jp/tokyo/setagaya4/
東京都,世田谷第5団,東京都世田谷区等々力,"主な活動場所: 等々力、尾山台、九品仏周辺
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya5/",等々力、尾山台、九品仏周辺,男,https://find-local.scout.or.jp/tokyo/setagaya5/
東京都,世田谷第6団,東京都世田谷区宮坂1-3-21,"主な活動場所: 乗泉寺世田谷別院　団ルーム
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya6/",乗泉寺世田谷別院　団ルーム,男女,https://find-local.scout.or.jp/tokyo/setagaya6/
東京都,世田谷第7団,東京都世田谷区三軒茶屋2-51-32,"主な活動場所: カトリック三軒茶屋教会、みょうじょう幼稚園、世田谷丸山公園
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya7/",カトリック三軒茶屋教会、みょうじょう幼稚園、世田谷丸山公園,男,https://find-local.scout.or.jp/tokyo/setagaya7/
東京都,世田谷第8団,東京都世田谷区代沢,"主な活動場所: 北澤八幡神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya8/",北澤八幡神社,男女,https://find-local.scout.or.jp/tokyo/setagaya8/
東京都,世田谷第9団,東京都〒156-0044 東京都世田谷区赤堤3-20-1 カトリック赤堤教会内,"主な活動場所: 団本部 (カトリック赤堤教会内)
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya9/",団本部 (カトリック赤堤教会内),男女,https://find-local.scout.or.jp/tokyo/setagaya9/
東京都,世田谷第10団,東京都世田谷区船橋,"主な活動場所: 船橋地区会館、桜丘区民センター、船橋１丁目広場、桜丘小学校、希望が丘公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya10/",船橋地区会館、桜丘区民センター、船橋１丁目広場、桜丘小学校、希望が丘公園,男女,https://find-local.scout.or.jp/tokyo/setagaya10/
東京都,世田谷第11団,東京都世田谷区上用賀,"主な活動場所: 砧公園、二子玉川、用賀駅近辺、馬事公苑近辺等
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya11/",砧公園、二子玉川、用賀駅近辺、馬事公苑近辺等,男,https://find-local.scout.or.jp/tokyo/setagaya11/
東京都,世田谷第12団,東京都世田谷区桜丘,"主な活動場所: 東京農業大学農友会ローバーグループ
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya12/",東京農業大学農友会ローバーグループ,男女,https://find-local.scout.or.jp/tokyo/setagaya12/
東京都,世田谷第14団,東京都世田谷区成城2-21-16カトリック成城教会,"主な活動場所: カトリック成城教会、成城3丁目緑地
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya14/",カトリック成城教会、成城3丁目緑地,男,https://find-local.scout.or.jp/tokyo/setagaya14/
東京都,世田谷第15団,東京都世田谷区世田谷1-23-5　上町町会事務所,"主な活動場所: ボロ市通り　天祖神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya15/",ボロ市通り　天祖神社,男女,https://find-local.scout.or.jp/tokyo/setagaya15/
東京都,世田谷第16団,東京都世田谷区,"主な活動場所: 野沢、下馬、駒沢、三軒茶屋
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya16/",野沢、下馬、駒沢、三軒茶屋,男女,https://find-local.scout.or.jp/tokyo/setagaya16/
東京都,世田谷第19団,東京都世田谷区三宿,"主な活動場所: 三宿　池尻　目黒区大橋周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya19/",三宿　池尻　目黒区大橋周辺,男女,https://find-local.scout.or.jp/tokyo/setagaya19/
東京都,世田谷第20団,東京都世田谷区粕谷,"主な活動場所: 芦花公園、粕谷区民センター、烏山区民センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya20/",芦花公園、粕谷区民センター、烏山区民センター,男女,https://find-local.scout.or.jp/tokyo/setagaya20/
東京都,世田谷第22団,東京都世田谷区新町2丁目17-1,"主な活動場所: 久富稲荷神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya22/",久富稲荷神社,男女,https://find-local.scout.or.jp/tokyo/setagaya22/
東京都,世田谷第23団,東京都世田谷区若林４－３５－１,"主な活動場所: 松陰神社境内、若林公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya23/",松陰神社境内、若林公園,男女,https://find-local.scout.or.jp/tokyo/setagaya23/
東京都,世田谷第24団,東京都世田谷区大原,"主な活動場所: 羽根木公園、代田八幡
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya24/",羽根木公園、代田八幡,男女,https://find-local.scout.or.jp/tokyo/setagaya24/
東京都,世田谷第25団,東京都世田谷区世田谷,"主な活動場所: 上北沢,八幡山,国士舘大学
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/setagaya25/","上北沢,八幡山,国士舘大学",男女,https://find-local.scout.or.jp/tokyo/setagaya25/
東京都,中野第3団,東京都中野区南台,"主な活動場所: 中野区立南部高齢者会館、南中野区民活動センター、南部すこやか福祉センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nakano3/",中野区立南部高齢者会館、南中野区民活動センター、南部すこやか福祉センター,男女,https://find-local.scout.or.jp/tokyo/nakano3/
東京都,中野第5団,東京都中野区江古田3-15-2,"主な活動場所: カトリック德田教会
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nakano5/",カトリック德田教会,男女,https://find-local.scout.or.jp/tokyo/nakano5/
東京都,中野第8団,東京都中野区中野,"主な活動場所: なかのZERO、紅葉山公園、桃園区民活動センター、中部すこやか福祉センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nakano8/",なかのZERO、紅葉山公園、桃園区民活動センター、中部すこやか福祉センター,男女,https://find-local.scout.or.jp/tokyo/nakano8/
東京都,中野第11団,東京都中野区弥生町,"主な活動場所: 弥生区民活動センター
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/nakano11/",弥生区民活動センター,男,https://find-local.scout.or.jp/tokyo/nakano11/
東京都,杉並第2団,東京都杉並区永福1-8-9,"主な活動場所: 築地本願寺　和田堀廟所
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami2/",築地本願寺　和田堀廟所,男女,https://find-local.scout.or.jp/tokyo/suginami2/
東京都,杉並第3団,東京都杉並区清水2-18-16,"主な活動場所: 桃井幼稚園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami3/",桃井幼稚園,男女,https://find-local.scout.or.jp/tokyo/suginami3/
東京都,杉並第4団,東京都杉並区高井戸東4-18-13,"主な活動場所: カトリック荻窪教会
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/suginami4/",カトリック荻窪教会,男,https://find-local.scout.or.jp/tokyo/suginami4/
東京都,杉並第5団,東京都杉並区高円寺南2-33-32　カトリック高円寺教会内,"主な活動場所: カトリック高円寺教会、蚕糸の森公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami5/",カトリック高円寺教会、蚕糸の森公園,男女,https://find-local.scout.or.jp/tokyo/suginami5/
東京都,杉並第6団,東京都杉並区西荻南４‐34,"主な活動場所: 西荻北町会集会室
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami6/",西荻北町会集会室,男女,https://find-local.scout.or.jp/tokyo/suginami6/
東京都,杉並第7団,東京都杉並区久我山3-37-14,"主な活動場所: 久我山稲荷神社　高井戸公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami7/",久我山稲荷神社　高井戸公園,男女,https://find-local.scout.or.jp/tokyo/suginami7/
東京都,杉並第9団,東京都杉並区浜田山4-10-25,"主な活動場所: 浜田山キリスト教会
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami9/",浜田山キリスト教会,男女,https://find-local.scout.or.jp/tokyo/suginami9/
東京都,杉並第11団,東京都杉並区井草2-31-25,"主な活動場所: カトリック下井草教会　井草森公園　井草児童館　首都圏の野山　河川　キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami11/",カトリック下井草教会　井草森公園　井草児童館　首都圏の野山　河川　キャンプ場,男女,https://find-local.scout.or.jp/tokyo/suginami11/
東京都,杉並第12団,東京都杉並区阿佐谷北,"主な活動場所: 阿佐谷神明宮、阿佐谷児童館、杉並第一小学校、阿佐谷地域区民センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami12/",阿佐谷神明宮、阿佐谷児童館、杉並第一小学校、阿佐谷地域区民センター,男女,https://find-local.scout.or.jp/tokyo/suginami12/
東京都,杉並第13団,東京都杉並区大宮2-3-1　大宮八幡宮社務所内,"主な活動場所: 大宮八幡宮（参道の脇）スカウトの森
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/suginami13/",大宮八幡宮（参道の脇）スカウトの森,男女,https://find-local.scout.or.jp/tokyo/suginami13/
東京都,豊島第1団,東京都豊島区目白,"主な活動場所: 学習院目白キャンパス
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/toshima1/",学習院目白キャンパス,男,https://find-local.scout.or.jp/tokyo/toshima1/
東京都,豊島第4団,東京都豊島区駒込4-2-31,"主な活動場所: 豊島区、駒込、4丁目、スカウトハウス
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/toshima4/",豊島区、駒込、4丁目、スカウトハウス,男,https://find-local.scout.or.jp/tokyo/toshima4/
東京都,豊島第7団,東京都豊島区長崎1-28-22,"主な活動場所: カトリック豊島教会を拠点として活動
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/toshima7/",カトリック豊島教会を拠点として活動,男女,https://find-local.scout.or.jp/tokyo/toshima7/
東京都,豊島第8団,東京都豊島区西池袋3丁目立教大学,"主な活動場所: 立教大学池袋キャンパス
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/toshima8/",立教大学池袋キャンパス,男女,https://find-local.scout.or.jp/tokyo/toshima8/
東京都,豊島第9団,東京都豊島区東池袋3-20-20東池袋ハイツ壱番館1405,"主な活動場所: 東池袋公園、南大塚地域文化創造館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/toshima9/",東池袋公園、南大塚地域文化創造館,男女,https://find-local.scout.or.jp/tokyo/toshima9/
東京都,豊島第17団,東京都豊島区池袋3-71-13,"主な活動場所: 池袋、大塚
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/toshima17/",池袋、大塚,男,https://find-local.scout.or.jp/tokyo/toshima17/
東京都,北第1団,東京都北区桐ヶ丘1-2　E36-105,"主な活動場所: 赤羽台・赤羽自然観察公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kita1/",赤羽台・赤羽自然観察公園,男女,https://find-local.scout.or.jp/tokyo/kita1/
